country,country_code,report_year,top_1_share_pretax,next_9_share_pretax,middle_40_share_pretax,poorest_50_share_pretax,top_10_share_pretax
Montserrat,MSR,2019,21.18,27.829998,37.41,13.6,49.009998
Montserrat,MSR,2020,21.199999,27.369999,37.38,14.059999,48.569998
Montserrat,MSR,2021,21.199999,27.369999,37.38,14.059999,48.569998
Montserrat,MSR,2022,21.199999,27.369999,37.38,14.059999,48.569998
Montserrat,MSR,2023,21.199999,27.369999,37.38,14.059999,48.569998
Morocco,MAR,1984,13.2699995,34.36,36.899998,15.459999,47.6299995
Morocco,MAR,2000,13.249999,34.36,36.93,15.469999,47.609999
Morocco,MAR,2006,13.44,34.29,36.84,15.43,47.73
Morocco,MAR,2013,13.320001,34.34,36.89,15.449999,47.660001
Morocco,MAR,2022,13.330001,34.33,36.88,15.449999,47.660001
Morocco,MAR,2023,13.2300005,34.37,36.93,15.469999,47.6000005
Mozambique,MOZ,1996,23.99,37.61,29.49,8.91,61.6
Mozambique,MOZ,2002,25.310001,32.8,30.4,11.49,58.110001
Mozambique,MOZ,2007,23.61,32.05,32.440002,11.900001,55.66
Mozambique,MOZ,2008,23.27,31.900002,32.83,11.9800005,55.170002
Mozambique,MOZ,2014,31.43,33.07,26.69,8.8,64.5
Mozambique,MOZ,2022,24.65,34.8,30.42,10.13,59.45
Mozambique,MOZ,2023,24.65,34.8,30.42,10.13,59.45
Myanmar,MMR,2015,28.66,23.55,34.31,13.47,52.21
Myanmar,MMR,2017,16.45,26.26,39.829998,17.460001,42.71
Myanmar,MMR,2022,18,26.249998,38.710003,17.039999,44.249998
Myanmar,MMR,2023,16.63,26.13,39.739998,17.5,42.76
Namibia,NAM,2003,26.789999,44.440002,22.84,5.9300003,71.230001
Namibia,NAM,2009,26.24,42.67,24.58,6.5099998,68.91
Namibia,NAM,2015,21.49,42.469997,29.15,6.88,63.959997
Namibia,NAM,2022,21.49,42.469997,29.15,6.88,63.959997
Namibia,NAM,2023,21.529999,42.449997,29.14,6.88,63.979996
Nauru,NRU,1980,8.81,26.359999,43.239998,21.6,35.169999
Nauru,NRU,1981,8.95,26.31,43.18,21.56,35.26
Nauru,NRU,1982,9.099999,26.249998,43.14,21.51,35.349997
Nauru,NRU,1983,9.25,26.199999,43.079998,21.47,35.449999
Nauru,NRU,1984,9.4,26.140001,43.04,21.43,35.540001
Nauru,NRU,1985,9.55,26.089998,42.98,21.38,35.639998
Nauru,NRU,1986,9.71,26.03,42.92,21.33,35.74
Nauru,NRU,1987,9.87,25.97,42.87,21.289999,35.84
Nauru,NRU,1988,10.03,25.92,42.809998,21.24,35.95
Nauru,NRU,1989,10.2,25.85,42.76,21.189999,36.05
Nauru,NRU,1990,10.37,25.79,42.69,21.14,36.16
Nauru,NRU,1991,10.65,25.82,42.39,21.14,36.47
Nauru,NRU,1992,10.91,25.87,42.1,21.13,36.78
Nauru,NRU,1993,11.17,25.9,41.79,21.13,37.07
Nauru,NRU,1994,11.42,25.93,41.52,21.119999,37.35
Nauru,NRU,1995,11.66,25.97,41.260002,21.119999,37.63
Nauru,NRU,1996,11.89,26,40.99,21.119999,37.89
Nauru,NRU,1997,12.12,26.03,40.73,21.11,38.15
Nauru,NRU,1998,12.34,26.06,40.49,21.11,38.4
Nauru,NRU,1999,12.549999,26.089998,40.239998,21.11,38.639997
Nauru,NRU,2000,12.76,26.12,40.02,21.1,38.88
Nauru,NRU,2001,13.14,26.62,39.6,20.65,39.76
Nauru,NRU,2002,13.51,27.1,39.19,20.2,40.61
Nauru,NRU,2003,13.879999,27.57,38.79,19.76,41.449999
Nauru,NRU,2004,14.23,28.04,38.4,19.33,42.27
Nauru,NRU,2005,14.58,28.490002,38.02,18.92,43.070002
Nauru,NRU,2006,14.920001,28.93,37.65,18.51,43.850001
Nauru,NRU,2007,15.25,29.37,37.27,18.109999,44.62
Nauru,NRU,2008,15.57,29.789999,36.91,17.720001,45.359999
Nauru,NRU,2009,15.889999,30.199999,36.57,17.34,46.089998
Nauru,NRU,2010,16.2,30.61,36.219997,16.97,46.81
Nauru,NRU,2011,16.18,30.829998,36.129997,16.859999,47.009998
Nauru,NRU,2012,16.16,31.029999,36.04,16.76,47.189999
Nauru,NRU,2013,16.140001,31.23,35.95,16.67,47.370001
Nauru,NRU,2014,16.12,31.420002,35.89,16.58,47.540002
Nauru,NRU,2015,16.11,31.59,35.79,16.5,47.7
Nauru,NRU,2016,16.09,31.77,35.73,16.42,47.86
Nauru,NRU,2017,16.07,31.93,35.66,16.34,48
Nauru,NRU,2018,16.060001,32.09,35.600002,16.26,48.150001
Nauru,NRU,2019,16.050001,32.23,35.530003,16.19,48.280001
Nauru,NRU,2020,16.03,32.38,35.460003,16.12,48.41
Nauru,NRU,2021,16.03,32.38,35.460003,16.12,48.41
Nauru,NRU,2022,16.03,32.38,35.460003,16.12,48.41
Nauru,NRU,2023,16.03,32.38,35.460003,16.12,48.41
Nepal,NPL,1984,9.39,23.1,42.010002,25.5,32.49
Nepal,NPL,1995,17.9,27.35,37.920002,16.82,45.25
Nepal,NPL,2010,14.95,26.99,40.53,17.54,41.94
Nepal,NPL,2022,13.63,27.31,40.65,18.41,40.94
Nepal,NPL,2023,14.01,26.949999,40.64,18.4,40.959999
Netherlands,NLD,1980,5.87,20.45,48.050003,25.630001,26.32
Netherlands,NLD,1981,5.7999997,20.53,48.13,25.529999,26.3299997
Netherlands,NLD,1982,5.81,20.66,48.100002,25.440002,26.47
Netherlands,NLD,1983,5.91,20.85,48.010002,25.220001,26.76
Netherlands,NLD,1984,5.9900002,20.900002,48.2,24.9,26.8900022
Netherlands,NLD,1985,5.86,20.93,48.13,25.080002,26.79
Netherlands,NLD,1986,5.89,20.94,48.15,25.02,26.83
Netherlands,NLD,1987,5.84,20.91,48.14,25.11,26.75
Netherlands,NLD,1988,5.9,20.880001,48.120003,25.11,26.780001
Netherlands,NLD,1989,5.88,20.960001,48.08,25.07,26.840001
Netherlands,NLD,1990,5.65,20.68,48.37,25.29,26.33
Netherlands,NLD,1991,5.65,20.5,48.52,25.330002,26.15
Netherlands,NLD,1992,5.48,20.36,48.739998,25.41,25.84
Netherlands,NLD,1993,5.39,20.59,48.859997,25.150002,25.98
Netherlands,NLD,1994,5.55,20.92,48.62,24.92,26.47
Netherlands,NLD,1995,5.77,21.38,48.2,24.65,27.15
Netherlands,NLD,1996,5.73,21.01,47.21,26.06,26.74
Netherlands,NLD,1997,5.87,21.07,46.95,26.109999,26.94
Netherlands,NLD,1998,5.71,21.03,47.06,26.199999,26.74
Netherlands,NLD,1999,5.7999997,20.98,46.83,26.390001,26.7799997
Netherlands,NLD,2000,5.9500003,20.800001,46.74,26.499998,26.7500013
Netherlands,NLD,2001,6.73,21.16,46.56,25.54,27.89
Netherlands,NLD,2002,6.69,21.59,47.59,24.130001,28.28
Netherlands,NLD,2003,6.52,21.529999,46.87,25.080002,28.049999
Netherlands,NLD,2004,6.79,21.83,46.23,25.150002,28.62
Netherlands,NLD,2005,7.08,22.26,46.32,24.34,29.34
Netherlands,NLD,2006,6.92,22.050001,46.83,24.21,28.970001
Netherlands,NLD,2007,7.71,22.77,46,23.51,30.48
Netherlands,NLD,2008,6.57,21.279999,47.08,25.07,27.849999
Netherlands,NLD,2009,6.3600006,21.619999,47.12,24.89,27.9799996
Netherlands,NLD,2010,6.69,22.25,46.92,24.130001,28.94
Netherlands,NLD,2011,6.56,22.1,47.24,24.09,28.66
Netherlands,NLD,2012,6.4300003,22.300001,47.18,24.08,28.7300013
Netherlands,NLD,2013,6.29,21.77,48.050003,23.880001,28.06
Netherlands,NLD,2014,6.82,22.24,47.58,23.36,29.06
Netherlands,NLD,2015,6.81,22.130001,47.45,23.630001,28.940001
Netherlands,NLD,2016,6.7599998,22,47.530003,23.710001,28.7599998
Netherlands,NLD,2017,6.91,22.45,47.37,23.26,29.36
Netherlands,NLD,2022,6.69,21.85,47.45,24,28.54
Netherlands,NLD,2023,6.69,21.85,47.45,24,28.54
New Caledonia,NCL,1980,8.81,26.359999,43.239998,21.6,35.169999
New Caledonia,NCL,1981,8.95,26.31,43.18,21.56,35.26
New Caledonia,NCL,1982,9.099999,26.249998,43.14,21.51,35.349997
New Caledonia,NCL,1983,9.25,26.199999,43.079998,21.47,35.449999
New Caledonia,NCL,1984,9.4,26.140001,43.04,21.43,35.540001
New Caledonia,NCL,1985,9.55,26.089998,42.98,21.38,35.639998
New Caledonia,NCL,1986,9.71,26.03,42.92,21.33,35.74
New Caledonia,NCL,1987,9.87,25.97,42.87,21.289999,35.84
New Caledonia,NCL,1988,10.03,25.92,42.809998,21.24,35.95
New Caledonia,NCL,1989,10.2,25.85,42.76,21.189999,36.05
New Caledonia,NCL,1990,10.37,25.79,42.69,21.14,36.16
New Caledonia,NCL,1991,10.65,25.82,42.39,21.14,36.47
New Caledonia,NCL,1992,10.91,25.87,42.1,21.13,36.78
New Caledonia,NCL,1993,11.17,25.9,41.79,21.13,37.07
New Caledonia,NCL,1994,11.42,25.93,41.52,21.119999,37.35
New Caledonia,NCL,1995,11.66,25.97,41.260002,21.119999,37.63
New Caledonia,NCL,1996,11.89,26,40.99,21.119999,37.89
New Caledonia,NCL,1997,12.12,26.03,40.73,21.11,38.15
New Caledonia,NCL,1998,12.34,26.06,40.49,21.11,38.4
New Caledonia,NCL,1999,12.549999,26.089998,40.239998,21.11,38.639997
New Caledonia,NCL,2000,12.76,26.12,40.02,21.1,38.88
New Caledonia,NCL,2001,13.14,26.62,39.6,20.65,39.76
New Caledonia,NCL,2002,13.51,27.1,39.19,20.2,40.61
New Caledonia,NCL,2003,13.879999,27.57,38.79,19.76,41.449999
New Caledonia,NCL,2004,14.23,28.04,38.4,19.33,42.27
New Caledonia,NCL,2005,14.58,28.490002,38.02,18.92,43.070002
New Caledonia,NCL,2006,14.920001,28.93,37.65,18.51,43.850001
New Caledonia,NCL,2007,15.25,29.37,37.27,18.109999,44.62
New Caledonia,NCL,2008,15.57,29.789999,36.91,17.720001,45.359999
New Caledonia,NCL,2009,15.889999,30.199999,36.57,17.34,46.089998
New Caledonia,NCL,2010,16.2,30.61,36.219997,16.97,46.81
New Caledonia,NCL,2011,16.18,30.829998,36.129997,16.859999,47.009998
New Caledonia,NCL,2012,16.16,31.029999,36.04,16.76,47.189999
New Caledonia,NCL,2013,16.140001,31.23,35.95,16.67,47.370001
New Caledonia,NCL,2014,16.12,31.420002,35.89,16.58,47.540002
New Caledonia,NCL,2015,16.11,31.59,35.79,16.5,47.7
New Caledonia,NCL,2016,16.09,31.77,35.73,16.42,47.86
New Caledonia,NCL,2017,16.07,31.93,35.66,16.34,48
New Caledonia,NCL,2018,16.060001,32.09,35.600002,16.26,48.150001
New Caledonia,NCL,2019,16.050001,32.23,35.530003,16.19,48.280001
New Caledonia,NCL,2020,16.03,32.38,35.460003,16.12,48.41
New Caledonia,NCL,2021,16.03,32.38,35.460003,16.12,48.41
New Caledonia,NCL,2022,16.03,32.38,35.460003,16.12,48.41
New Caledonia,NCL,2023,16.03,32.38,35.460003,16.12,48.41
New Zealand,NZL,1980,7.7,24.86,51.969997,15.48,32.56
New Zealand,NZL,1981,7.66,24.82,52.13,15.389999,32.48
New Zealand,NZL,1982,7.7200003,25.240002,51.88,15.17,32.9600023
New Zealand,NZL,1983,8.59,25.86,50.72,14.830001,34.45
New Zealand,NZL,1984,8.5199995,25.240002,51.1,15.13,33.7600015
New Zealand,NZL,1985,8.1,24.41,51.81,15.690001,32.51
New Zealand,NZL,1986,7.19,23.970001,52.600002,16.25,31.160001
New Zealand,NZL,1987,7.88,23.109999,52.48,16.529999,30.989999
New Zealand,NZL,1988,8.150001,23.45,52.03,16.37,31.600001
New Zealand,NZL,1989,9.929999,24.1,50.47,15.49,34.029999
New Zealand,NZL,1990,11.940001,24.85,48.69,14.51,36.790001
New Zealand,NZL,1991,10.62,24.92,49.829998,14.63,35.54
New Zealand,NZL,1992,11.33,25.57,48.989998,14.120001,36.9
New Zealand,NZL,1993,12.08,25.71,48.21,14,37.79
New Zealand,NZL,1994,12.34,25.420002,48.13,14.120001,37.760002
New Zealand,NZL,1995,12.45,25.3,48.14,14.110001,37.75
New Zealand,NZL,1996,11.93,24.6,48.949997,14.5199995,36.53
New Zealand,NZL,1997,12.91,24.92,48.050003,14.129999,37.83
New Zealand,NZL,1998,13.77,25.560001,47.09,13.58,39.330001
New Zealand,NZL,1999,18.17,24.050001,41.83,15.96,42.220001
New Zealand,NZL,2000,11.65,25.45,44.55,18.35,37.1
New Zealand,NZL,2001,12.83,25.630001,43.75,17.800001,38.460001
New Zealand,NZL,2002,12.59,24.51,43.25,19.65,37.1
New Zealand,NZL,2003,13.21,24.22,43,19.57,37.43
New Zealand,NZL,2004,21.55,19.71,38.54,20.2,41.26
New Zealand,NZL,2005,18.33,20,40.41,21.25,38.33
New Zealand,NZL,2006,10.41,21.699999,44.06,23.83,32.109999
New Zealand,NZL,2007,10.71,22.2,43.71,23.38,32.91
New Zealand,NZL,2008,18.33,18.14,41.09,22.45,36.47
New Zealand,NZL,2009,20.87,18.539999,39.34,21.24,39.409999
New Zealand,NZL,2010,22.64,18.87,39.06,19.44,41.51
New Zealand,NZL,2011,19.82,19.02,39.39,21.78,38.84
New Zealand,NZL,2012,14.69,20.66,42.18,22.470001,35.35
New Zealand,NZL,2013,12.57,21.51,42.68,23.24,34.08
New Zealand,NZL,2014,11.88,21.6,43.18,23.35,33.48
New Zealand,NZL,2015,11.8,21.56,43.37,23.28,33.36
New Zealand,NZL,2016,11.389999,21.58,43.71,23.31,32.969999
New Zealand,NZL,2017,11.61,21.58,42.89,23.92,33.19
New Zealand,NZL,2018,10.76,21.09,43.53,24.619999,31.85
New Zealand,NZL,2022,12.259999,22.65,44.03,21.05,34.909999
New Zealand,NZL,2023,12.219999,22.66,44.06,21.06,34.879999
Nicaragua,NIC,2022,17.87,33.94,37.81,10.37,51.81
Nicaragua,NIC,2023,17.87,33.94,37.81,10.37,51.81
Niger,NER,1992,16.619999,32.86,36.77,13.74,49.479999
Niger,NER,1994,16.619999,32.86,36.77,13.74,49.479999
Niger,NER,2005,23.49,31.150002,32.92,12.43,54.640002
Niger,NER,2007,15.92,32.78,35.65,15.65,48.7
Niger,NER,2011,11.990001,30.4,39.09,18.52,42.390001
Niger,NER,2014,11.41,31.18,40.329998,17.09,42.59
Niger,NER,2022,13.860001,30.52,37.82,17.800001,44.380001
Niger,NER,2023,13.860001,30.52,37.82,17.800001,44.380001
Nigeria,NGA,1985,11.27,35.350002,41.38,12.01,46.620002
Nigeria,NGA,1992,11.389999,35.25,41.34,12.02,46.639999
Nigeria,NGA,2003,13.45,32.33,39.879997,14.33,45.78
Nigeria,NGA,2009,10.559999,31.740002,41.59,16.11,42.300001
Nigeria,NGA,2018,11.42,30.689999,41.2,16.689999,42.109999
Nigeria,NGA,2022,11.42,30.689999,41.2,16.689999,42.109999
Nigeria,NGA,2023,11.42,30.689999,41.2,16.689999,42.109999
North Korea,PRK,2022,14.96,27.84,42.11,15.080001,42.8
North Korea,PRK,2023,15.080001,27.8,42.06,15.06,42.880001
North Macedonia,MKD,1980,7.5499997,24.92,48.96,18.58,32.4699997
North Macedonia,MKD,1981,7.5499997,24.92,48.96,18.58,32.4699997
North Macedonia,MKD,1982,7.5499997,24.92,48.96,18.58,32.4699997
North Macedonia,MKD,1983,7.5499997,24.92,48.96,18.58,32.4699997
North Macedonia,MKD,1984,7.62,24.89,48.91,18.58,32.51
North Macedonia,MKD,1985,7.48,24.96,48.949997,18.6,32.44
North Macedonia,MKD,1986,7.52,24.9,48.969997,18.61,32.42
North Macedonia,MKD,1987,7.83,24.869999,48.76,18.539999,32.699999
North Macedonia,MKD,1988,7.7200003,24.84,48.87,18.58,32.5600003
North Macedonia,MKD,1989,7.7,24.98,48.769997,18.55,32.68
North Macedonia,MKD,1996,8.780001,25.07,47.95,18.199999,33.850001
North Macedonia,MKD,1997,9.17,25.099998,47.65,18.08,34.269998
North Macedonia,MKD,1998,8.95,25.14,47.84,18.06,34.09
North Macedonia,MKD,1999,8.389999,25.150002,48.27,18.17,33.540001
North Macedonia,MKD,2000,8.57,24.92,48.120003,18.38,33.49
North Macedonia,MKD,2001,8.44,25.029999,48.23,18.3,33.469999
North Macedonia,MKD,2011,8.1,25.27,48.54,18.08,33.37
North Macedonia,MKD,2012,8.1,24.96,48.33,18.63,33.06
North Macedonia,MKD,2013,8.5,23.960001,48.100002,19.44,32.460001
North Macedonia,MKD,2014,8.91,23.55,47.530003,20,32.46
North Macedonia,MKD,2015,8.37,23.52,48.18,19.939999,31.89
North Macedonia,MKD,2016,8.41,22.98,48.27,20.34,31.39
North Macedonia,MKD,2017,8.65,22.67,48.100002,20.57,31.32
North Macedonia,MKD,2022,6.99,22.33,49.2,21.49,29.32
North Macedonia,MKD,2023,7,22.34,49.16,21.49,29.34
Norway,NOR,1980,7.61,19.18,45.93,27.28,26.79
Norway,NOR,1981,7.29,18.83,46.32,27.55,26.12
Norway,NOR,1982,7.3299994,18.66,46.01,28.009998,25.9899994
Norway,NOR,1983,7.35,18.289999,45.899998,28.46,25.639999
Norway,NOR,1984,8.070001,18.06,45.4,28.46,26.130001
Norway,NOR,1985,9.11,17.95,44.780003,28.16,27.06
Norway,NOR,1986,5.88,17.53,46.19,30.41,23.41
Norway,NOR,1987,5.46,17.53,46.72,30.27,22.99
Norway,NOR,1988,4.87,17.17,47.13,30.82,22.04
Norway,NOR,1989,5.65,16.73,46.38,31.23,22.38
Norway,NOR,1990,5.7999997,16.92,46.43,30.86,22.7199997
Norway,NOR,1991,6.22,16.869999,45.899998,31,23.089999
Norway,NOR,1992,6.89,17.06,45.21,30.829998,23.95
Norway,NOR,1993,8.13,17.53,44.66,29.679998,25.66
Norway,NOR,1994,9.03,18.17,44.4,28.400002,27.2
Norway,NOR,1995,8.36,18.31,44.57,28.76,26.67
Norway,NOR,1996,10,18.7,43.68,27.61,28.7
Norway,NOR,1997,10.43,19.310001,43.38,26.890001,29.740001
Norway,NOR,1998,8.66,19.08,44.03,28.220001,27.74
Norway,NOR,1999,10.28,18.79,43.14,27.79,29.07
Norway,NOR,2000,13.2699995,19.17,41.47,26.089998,32.4399995
Norway,NOR,2001,10.51,19.06,42.699997,27.73,29.57
Norway,NOR,2002,12.58,18.529999,41.89,27.01,31.109999
Norway,NOR,2003,11.69,19.74,41.920002,26.65,31.43
Norway,NOR,2004,13.150001,18.92,41.75,26.17,32.070001
Norway,NOR,2005,15.03,18.94,40.82,25.21,33.97
Norway,NOR,2006,14,19.66,41.25,25.09,33.66
Norway,NOR,2007,13.4800005,19.93,41.100002,25.490002,33.4100005
Norway,NOR,2008,14.300001,19.74,40.45,25.510002,34.040001
Norway,NOR,2009,10.86,19.44,42.55,27.16,30.3
Norway,NOR,2010,12.620001,19.84,41.600002,25.94,32.460001
Norway,NOR,2011,12.389999,20.08,41.97,25.55,32.469999
Norway,NOR,2012,13.240001,19.93,41.68,25.16,33.170001
Norway,NOR,2013,12.83,19.81,41.97,25.380001,32.64
Norway,NOR,2014,11.990001,20.21,42.48,25.330002,32.200001
Norway,NOR,2015,10.0199995,20.47,43.329998,26.17,30.4899995
Norway,NOR,2016,9.77,21.06,43.309998,25.86,30.83
Norway,NOR,2017,10.599999,20.39,43.329998,25.67,30.989999
Norway,NOR,2022,10,21.449999,44.620003,23.92,31.449999
Norway,NOR,2023,9.660001,21.439999,44.850002,24.050001,31.1
Oman,OMN,2010,19.76,36.16,34.51,9.58,55.92
Oman,OMN,2022,19.779999,36.149998,34.49,9.570001,55.929997
Oman,OMN,2023,19.75,36.17,34.51,9.58,55.92
Pakistan,PAK,1987,15.82,27.829998,38.640003,17.720001,43.649998
Pakistan,PAK,1990,15.080001,27.64,39.539997,17.74,42.720001
Pakistan,PAK,1996,16.65,24.81,38.710003,19.83,41.46
Pakistan,PAK,1998,18.59,26.63,37.07,17.7,45.22
Pakistan,PAK,2001,17.06,26.159998,38.32,18.46,43.219998
Pakistan,PAK,2004,16.539999,30.77,36.42,16.27,47.309999
Pakistan,PAK,2005,19.19,26.9,37.07,16.83,46.09
Pakistan,PAK,2007,17.27,26.519999,38.4,17.810001,43.789999
Pakistan,PAK,2010,17.92,25.150002,38.370003,18.56,43.070002
Pakistan,PAK,2011,17.49,25.48,38.16,18.880001,42.97
Pakistan,PAK,2013,16.220001,25.16,39.29,19.34,41.380001
Pakistan,PAK,2015,17.460001,26.58,37.39,18.56,44.040001
Pakistan,PAK,2018,16.47,25.93,38.420002,19.18,42.4
Pakistan,PAK,2022,16.310001,26.69,38.02,18.98,43.000001
Pakistan,PAK,2023,17.51,26.38,37.44,18.68,43.89
Palau,PLW,1980,8.81,26.359999,43.239998,21.6,35.169999
Palau,PLW,1981,8.95,26.31,43.18,21.56,35.26
Palau,PLW,1982,9.099999,26.249998,43.14,21.51,35.349997
Palau,PLW,1983,9.25,26.199999,43.079998,21.47,35.449999
Palau,PLW,1984,9.4,26.140001,43.04,21.43,35.540001
Palau,PLW,1985,9.55,26.089998,42.98,21.38,35.639998
Palau,PLW,1986,9.71,26.03,42.92,21.33,35.74
Palau,PLW,1987,9.87,25.97,42.87,21.289999,35.84
Palau,PLW,1988,10.03,25.92,42.809998,21.24,35.95
Palau,PLW,1989,10.2,25.85,42.76,21.189999,36.05
Palau,PLW,1990,10.37,25.79,42.69,21.14,36.16
Palau,PLW,1991,10.65,25.82,42.39,21.14,36.47
Palau,PLW,1992,10.91,25.87,42.1,21.13,36.78
Palau,PLW,1993,11.17,25.9,41.79,21.13,37.07
Palau,PLW,1994,11.42,25.93,41.52,21.119999,37.35
Palau,PLW,1995,11.66,25.97,41.260002,21.119999,37.63
Palau,PLW,1996,11.89,26,40.99,21.119999,37.89
Palau,PLW,1997,12.12,26.03,40.73,21.11,38.15
Palau,PLW,1998,12.34,26.06,40.49,21.11,38.4
Palau,PLW,1999,12.549999,26.089998,40.239998,21.11,38.639997
Palau,PLW,2000,12.76,26.12,40.02,21.1,38.88
Palau,PLW,2001,13.14,26.62,39.6,20.65,39.76
Palau,PLW,2002,13.51,27.1,39.19,20.2,40.61
Palau,PLW,2003,13.879999,27.57,38.79,19.76,41.449999
Palau,PLW,2004,14.23,28.04,38.4,19.33,42.27
Palau,PLW,2005,14.58,28.490002,38.02,18.92,43.070002
Palau,PLW,2006,14.920001,28.93,37.65,18.51,43.850001
Palau,PLW,2007,15.25,29.37,37.27,18.109999,44.62
Palau,PLW,2008,15.57,29.789999,36.91,17.720001,45.359999
Palau,PLW,2009,15.889999,30.199999,36.57,17.34,46.089998
Palau,PLW,2010,16.2,30.61,36.219997,16.97,46.81
Palau,PLW,2011,16.18,30.829998,36.129997,16.859999,47.009998
Palau,PLW,2012,16.16,31.029999,36.04,16.76,47.189999
Palau,PLW,2013,16.140001,31.23,35.95,16.67,47.370001
Palau,PLW,2014,16.12,31.420002,35.89,16.58,47.540002
Palau,PLW,2015,16.11,31.59,35.79,16.5,47.7
Palau,PLW,2016,16.09,31.77,35.73,16.42,47.86
Palau,PLW,2017,16.07,31.93,35.66,16.34,48
Palau,PLW,2018,16.060001,32.09,35.600002,16.26,48.150001
Palau,PLW,2019,16.050001,32.23,35.530003,16.19,48.280001
Palau,PLW,2020,16.03,32.38,35.460003,16.12,48.41
Palau,PLW,2021,16.03,32.38,35.460003,16.12,48.41
Palau,PLW,2022,16.03,32.38,35.460003,16.12,48.41
Palau,PLW,2023,16.03,32.38,35.460003,16.12,48.41
Palestine,PSE,1997,19.230001,33,34.63,13.14,52.230001
Palestine,PSE,2005,21.5,33.36,33.629997,11.509999,54.86
Palestine,PSE,2006,20.93,34.06,33.44,11.57,54.99
Palestine,PSE,2007,22.45,34.51,32.57,10.4800005,56.96
Palestine,PSE,2008,20.900002,34.69,33.149998,11.26,55.590002
Palestine,PSE,2009,19.33,34.89,33.75,12.01,54.22
Palestine,PSE,2010,22.220001,34.17,32.350002,11.26,56.390001
Palestine,PSE,2016,18.189999,32.68,35.670002,13.46,50.869999
Palestine,PSE,2022,17.99,32.77,35.74,13.490001,50.76
Palestine,PSE,2023,17.99,32.760002,35.74,13.490001,50.750002
Panama,PAN,2022,17.87,33.94,37.81,10.37,51.81
Panama,PAN,2023,17.87,33.94,37.81,10.37,51.81
Papua New Guinea,PNG,1996,17.92,31.880001,38.48,11.71,49.800001
Papua New Guinea,PNG,2009,16.140001,29.62,40.39,13.85,45.760001
Papua New Guinea,PNG,2022,16.230001,29.62,40.42,13.74,45.850001
Papua New Guinea,PNG,2023,16.220001,29.62,40.42,13.74,45.840001
Paraguay,PRY,2022,17.87,33.94,37.81,10.37,51.81
Paraguay,PRY,2023,17.87,33.94,37.81,10.37,51.81
Peru,PER,2001,28.16,35.030003,31.060001,5.75,63.190003
Peru,PER,2002,22.480001,40.2,31.05,6.2700005,62.680001
Peru,PER,2003,34.15,32.8,27.73,5.3199997,66.95
Peru,PER,2004,25.490002,34.71,32.85,6.95,60.200002
Peru,PER,2005,21.57,37.239998,34.47,6.73,58.809998
Peru,PER,2006,27.41,33.059998,32.460003,7.0699997,60.469998
Peru,PER,2007,27.669998,32.91,32,7.4100003,60.579998
Peru,PER,2008,23.13,35.16,33.95,7.76,58.29
Peru,PER,2009,19.58,37.26,34.81,8.36,56.84
Peru,PER,2010,23.56,33.37,34.42,8.66,56.93
Peru,PER,2011,23.289999,33.35,34.79,8.56,56.639999
Peru,PER,2012,21.99,34,35.15,8.87,55.99
Peru,PER,2013,23.289999,33.16,34.75,8.79,56.449999
Peru,PER,2014,24.11,31.2,35.550003,9.139999,55.31
Peru,PER,2015,24.519999,32.47,34.05,8.95,56.989999
Peru,PER,2016,22.89,34.37,33.94,8.79,57.26
Peru,PER,2017,24.14,36.64,31.52,7.7,60.78
Peru,PER,2018,22.89,35.77,32.989998,8.34,58.66
Peru,PER,2019,21.63,33.8,35.210003,9.36,55.43
Peru,PER,2022,26.9,31.05,33.12,8.93,57.95
Peru,PER,2023,26.9,31.05,33.12,8.93,57.95
Philippines,PHL,1985,19.71,29.37,36.75,14.17,49.08
Philippines,PHL,1988,19.26,29.199999,37.39,14.15,48.459999
Philippines,PHL,1991,21.59,30.070002,35.63,12.720001,51.660002
Philippines,PHL,1994,19.68,30.06,37.11,13.160001,49.74
Philippines,PHL,1997,26.26,28.369999,33.88,11.49,54.629999
Philippines,PHL,2000,22.470001,29.42,35.510002,12.6,51.890001
Philippines,PHL,2003,18.029999,31.099998,37.63,13.2300005,49.129997
Philippines,PHL,2006,18.4,30.25,38.08,13.259999,48.65
Philippines,PHL,2009,17.61,30.66,38.21,13.51,48.27
Philippines,PHL,2012,18.119999,30.27,37.95,13.67,48.389999
Philippines,PHL,2015,17.23,29.28,38.96,14.5199995,46.51
Philippines,PHL,2018,17.45,28.189999,38.81,15.549999,45.639999
Philippines,PHL,2022,16.46,28.32,39.43,15.800001,44.78
Philippines,PHL,2023,16.94,28.18,39.19,15.700001,45.12
Poland,POL,1980,4.24,17.62,49.88,28.259998,21.86
Poland,POL,1981,4.24,17.62,49.88,28.259998,21.86
Poland,POL,1982,4.24,17.62,49.88,28.259998,21.86
Poland,POL,1983,4.24,17.62,49.88,28.259998,21.86
Poland,POL,1984,4.7400002,17.77,49.63,27.86,22.5100002
Poland,POL,1985,4.18,17.93,50.1,27.79,22.11
Poland,POL,1986,4.18,18.029999,50.160004,27.630001,22.209999
Poland,POL,1987,4.31,17.48,50.22,27.990002,21.79
Poland,POL,1988,4.16,17.33,50.260002,28.240002,21.49
Poland,POL,1989,4.4,18.06,50.199997,27.33,22.46
Poland,POL,1990,5.4,18.48,49.62,26.51,23.88
Poland,POL,1991,6.47,18.970001,48.899998,25.66,25.440001
